"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CPI","TOT","AGRWTH","A","1991",9.444628,
"SWE","CPI","TOT","AGRWTH","A","1992",2.374367,
"SWE","CPI","TOT","AGRWTH","A","1993",4.728173,
"SWE","CPI","TOT","AGRWTH","A","1994",2.158138,
"SWE","CPI","TOT","AGRWTH","A","1995",2.455149,
"SWE","CPI","TOT","AGRWTH","A","1996",0.533132,
"SWE","CPI","TOT","AGRWTH","A","1997",0.6584103,
"SWE","CPI","TOT","AGRWTH","A","1998",-0.2671327,
"SWE","CPI","TOT","AGRWTH","A","1999",0.4621758,
"SWE","CPI","TOT","AGRWTH","A","2000",0.8991438,
"SWE","CPI","TOT","AGRWTH","A","2001",2.405958,
"SWE","CPI","TOT","AGRWTH","A","2002",2.158482,
"SWE","CPI","TOT","AGRWTH","A","2003",1.925655,
"SWE","CPI","TOT","AGRWTH","A","2004",0.3736598,
"SWE","CPI","TOT","AGRWTH","A","2005",0.4531709,
"SWE","CPI","TOT","AGRWTH","A","2006",1.360215,
"SWE","CPI","TOT","AGRWTH","A","2007",2.212169,
"SWE","CPI","TOT","AGRWTH","A","2008",3.437049,
"SWE","CPI","TOT","AGRWTH","A","2009",-0.4944606,
"SWE","CPI","TOT","AGRWTH","A","2010",1.157988,
"SWE","CPI","TOT","AGRWTH","A","2011",2.961151,
"SWE","CPI","TOT","AGRWTH","A","2012",0.8883775,
"SWE","CPI","TOT","AGRWTH","A","2013",-0.04429297,
"SWE","CPI","TOT","AGRWTH","A","2014",-0.1796385,
"SWE","CPI","TOT","AGRWTH","A","2015",-0.04678474,
"CHE","CPI","TOT","AGRWTH","A","1956",1.511265,
"CHE","CPI","TOT","AGRWTH","A","1957",1.964383,
"CHE","CPI","TOT","AGRWTH","A","1958",1.84159,
"CHE","CPI","TOT","AGRWTH","A","1959",-0.6495383,
"CHE","CPI","TOT","AGRWTH","A","1960",1.438812,
"CHE","CPI","TOT","AGRWTH","A","1961",1.845389,
"CHE","CPI","TOT","AGRWTH","A","1962",4.316,
"CHE","CPI","TOT","AGRWTH","A","1963",3.440217,
"CHE","CPI","TOT","AGRWTH","A","1964",3.080554,
"CHE","CPI","TOT","AGRWTH","A","1965",3.414477,
"CHE","CPI","TOT","AGRWTH","A","1966",4.775981,
"CHE","CPI","TOT","AGRWTH","A","1967",4.0052,
"CHE","CPI","TOT","AGRWTH","A","1968",2.395821,
"CHE","CPI","TOT","AGRWTH","A","1969",2.489028,
"CHE","CPI","TOT","AGRWTH","A","1970",3.615995,
"CHE","CPI","TOT","AGRWTH","A","1971",6.573221,
"CHE","CPI","TOT","AGRWTH","A","1972",6.660002,
"CHE","CPI","TOT","AGRWTH","A","1973",8.754675,
"CHE","CPI","TOT","AGRWTH","A","1974",9.767415,
"CHE","CPI","TOT","AGRWTH","A","1975",6.696594,
"CHE","CPI","TOT","AGRWTH","A","1976",1.715474,
"CHE","CPI","TOT","AGRWTH","A","1977",1.296002,
"CHE","CPI","TOT","AGRWTH","A","1978",1.028789,
"CHE","CPI","TOT","AGRWTH","A","1979",3.647644,
"CHE","CPI","TOT","AGRWTH","A","1980",4.022499,
"CHE","CPI","TOT","AGRWTH","A","1981",6.49031,
"CHE","CPI","TOT","AGRWTH","A","1982",5.655101,
"CHE","CPI","TOT","AGRWTH","A","1983",2.949831,
"CHE","CPI","TOT","AGRWTH","A","1984",2.931436,
"CHE","CPI","TOT","AGRWTH","A","1985",3.43539,
"CHE","CPI","TOT","AGRWTH","A","1986",0.7503089,
"CHE","CPI","TOT","AGRWTH","A","1987",1.440328,
"CHE","CPI","TOT","AGRWTH","A","1988",1.872459,
"CHE","CPI","TOT","AGRWTH","A","1989",3.155289,
"CHE","CPI","TOT","AGRWTH","A","1990",5.403954,
"CHE","CPI","TOT","AGRWTH","A","1991",5.859586,
"CHE","CPI","TOT","AGRWTH","A","1992",4.037009,
"CHE","CPI","TOT","AGRWTH","A","1993",3.292629,
"CHE","CPI","TOT","AGRWTH","A","1994",0.8521415,
"CHE","CPI","TOT","AGRWTH","A","1995",1.7998,
"CHE","CPI","TOT","AGRWTH","A","1996",0.811658,
"CHE","CPI","TOT","AGRWTH","A","1997",0.5202146,
"CHE","CPI","TOT","AGRWTH","A","1998",0.01794886,
"CHE","CPI","TOT","AGRWTH","A","1999",0.8064469,
"CHE","CPI","TOT","AGRWTH","A","2000",1.558518,
"CHE","CPI","TOT","AGRWTH","A","2001",0.9890171,
"CHE","CPI","TOT","AGRWTH","A","2002",0.6427084,
"CHE","CPI","TOT","AGRWTH","A","2003",0.6382989,
"CHE","CPI","TOT","AGRWTH","A","2004",0.8028826,
"CHE","CPI","TOT","AGRWTH","A","2005",1.171951,
"CHE","CPI","TOT","AGRWTH","A","2006",1.059525,
"CHE","CPI","TOT","AGRWTH","A","2007",0.7323366,
"CHE","CPI","TOT","AGRWTH","A","2008",2.426048,
"CHE","CPI","TOT","AGRWTH","A","2009",-0.4804679,
"CHE","CPI","TOT","AGRWTH","A","2010",0.6882334,
"CHE","CPI","TOT","AGRWTH","A","2011",0.2313366,
"CHE","CPI","TOT","AGRWTH","A","2012",-0.6925458,
"CHE","CPI","TOT","AGRWTH","A","2013",-0.2173085,
"CHE","CPI","TOT","AGRWTH","A","2014",-0.01322916,
"CHE","CPI","TOT","AGRWTH","A","2015",-1.143901,
"TUR","CPI","TOT","AGRWTH","A","1956",14.51613,
"TUR","CPI","TOT","AGRWTH","A","1957",11.63503,
"TUR","CPI","TOT","AGRWTH","A","1958",12.39715,
"TUR","CPI","TOT","AGRWTH","A","1959",26.64714,
"TUR","CPI","TOT","AGRWTH","A","1960",5.66474,
"TUR","CPI","TOT","AGRWTH","A","1961",3.172867,
"TUR","CPI","TOT","AGRWTH","A","1962",3.8883,
"TUR","CPI","TOT","AGRWTH","A","1963",6.362709,
"TUR","CPI","TOT","AGRWTH","A","1964",1.119642,
"TUR","CPI","TOT","AGRWTH","A","1965",4.555521,
"TUR","CPI","TOT","AGRWTH","A","1966",8.472013,
"TUR","CPI","TOT","AGRWTH","A","1967",13.9749,
"TUR","CPI","TOT","AGRWTH","A","1968",6.046246,
"TUR","CPI","TOT","AGRWTH","A","1969",4.924197,
"TUR","CPI","TOT","AGRWTH","A","1970",7.923939,
"TUR","CPI","TOT","AGRWTH","A","1971",19.01141,
"TUR","CPI","TOT","AGRWTH","A","1972",15.41646,
"TUR","CPI","TOT","AGRWTH","A","1973",13.93817,
"TUR","CPI","TOT","AGRWTH","A","1974",23.89817,
"TUR","CPI","TOT","AGRWTH","A","1975",21.22735,
"TUR","CPI","TOT","AGRWTH","A","1976",17.45569,
"TUR","CPI","TOT","AGRWTH","A","1977",25.98534,
"TUR","CPI","TOT","AGRWTH","A","1978",61.89706,
"TUR","CPI","TOT","AGRWTH","A","1979",63.54308,
"TUR","CPI","TOT","AGRWTH","A","1980",94.26086,
"TUR","CPI","TOT","AGRWTH","A","1981",37.61479,
"TUR","CPI","TOT","AGRWTH","A","1982",29.13751,
"TUR","CPI","TOT","AGRWTH","A","1983",31.39027,
"TUR","CPI","TOT","AGRWTH","A","1984",48.39233,
"TUR","CPI","TOT","AGRWTH","A","1985",44.96172,
"TUR","CPI","TOT","AGRWTH","A","1986",34.61008,
"TUR","CPI","TOT","AGRWTH","A","1987",38.85585,
"TUR","CPI","TOT","AGRWTH","A","1988",68.80964,
"TUR","CPI","TOT","AGRWTH","A","1989",63.27255,
"TUR","CPI","TOT","AGRWTH","A","1990",60.30389,
"TUR","CPI","TOT","AGRWTH","A","1991",65.97855,
"TUR","CPI","TOT","AGRWTH","A","1992",70.0761,
"TUR","CPI","TOT","AGRWTH","A","1993",66.09385,
"TUR","CPI","TOT","AGRWTH","A","1994",105.215,
"TUR","CPI","TOT","AGRWTH","A","1995",89.11331,
"TUR","CPI","TOT","AGRWTH","A","1996",80.41214,
"TUR","CPI","TOT","AGRWTH","A","1997",85.66936,
"TUR","CPI","TOT","AGRWTH","A","1998",84.64133,
"TUR","CPI","TOT","AGRWTH","A","1999",64.86748,
"TUR","CPI","TOT","AGRWTH","A","2000",54.91538,
"TUR","CPI","TOT","AGRWTH","A","2001",54.40018,
"TUR","CPI","TOT","AGRWTH","A","2002",44.96412,
"TUR","CPI","TOT","AGRWTH","A","2003",21.60244,
"TUR","CPI","TOT","AGRWTH","A","2004",8.598262,
"TUR","CPI","TOT","AGRWTH","A","2005",8.17916,
"TUR","CPI","TOT","AGRWTH","A","2006",9.597242,
"TUR","CPI","TOT","AGRWTH","A","2007",8.756181,
"TUR","CPI","TOT","AGRWTH","A","2008",10.44413,
"TUR","CPI","TOT","AGRWTH","A","2009",6.250977,
"TUR","CPI","TOT","AGRWTH","A","2010",8.566444,
"TUR","CPI","TOT","AGRWTH","A","2011",6.471879,
"TUR","CPI","TOT","AGRWTH","A","2012",8.89157,
"TUR","CPI","TOT","AGRWTH","A","2013",7.49309,
"TUR","CPI","TOT","AGRWTH","A","2014",8.854572,
"TUR","CPI","TOT","AGRWTH","A","2015",7.670854,
"GBR","CPI","TOT","AGRWTH","A","1956",4.980454,
"GBR","CPI","TOT","AGRWTH","A","1957",3.691303,
"GBR","CPI","TOT","AGRWTH","A","1958",2.992833,
"GBR","CPI","TOT","AGRWTH","A","1959",0.5811731,
"GBR","CPI","TOT","AGRWTH","A","1960",1.003573,
"GBR","CPI","TOT","AGRWTH","A","1961",3.447497,
"GBR","CPI","TOT","AGRWTH","A","1962",4.1965,
"GBR","CPI","TOT","AGRWTH","A","1963",2.018544,
"GBR","CPI","TOT","AGRWTH","A","1964",3.281589,
"GBR","CPI","TOT","AGRWTH","A","1965",4.773771,
"GBR","CPI","TOT","AGRWTH","A","1966",3.909618,
"GBR","CPI","TOT","AGRWTH","A","1967",2.482117,
"GBR","CPI","TOT","AGRWTH","A","1968",4.697424,
"GBR","CPI","TOT","AGRWTH","A","1969",5.446667,
"GBR","CPI","TOT","AGRWTH","A","1970",6.366568,
"GBR","CPI","TOT","AGRWTH","A","1971",9.44484,
"GBR","CPI","TOT","AGRWTH","A","1972",7.071091,
"GBR","CPI","TOT","AGRWTH","A","1973",9.196044,
"GBR","CPI","TOT","AGRWTH","A","1974",16.04399,
"GBR","CPI","TOT","AGRWTH","A","1975",24.20729,
"GBR","CPI","TOT","AGRWTH","A","1976",16.55952,
"GBR","CPI","TOT","AGRWTH","A","1977",15.84027,
"GBR","CPI","TOT","AGRWTH","A","1978",8.263139,
"GBR","CPI","TOT","AGRWTH","A","1979",13.42129,
"GBR","CPI","TOT","AGRWTH","A","1980",17.96593,
"GBR","CPI","TOT","AGRWTH","A","1981",11.87662,
"GBR","CPI","TOT","AGRWTH","A","1982",8.59887,
"GBR","CPI","TOT","AGRWTH","A","1983",4.609302,
"GBR","CPI","TOT","AGRWTH","A","1984",4.960712,
"GBR","CPI","TOT","AGRWTH","A","1985",6.071394,
"GBR","CPI","TOT","AGRWTH","A","1986",3.427615,
"GBR","CPI","TOT","AGRWTH","A","1987",4.148918,
"GBR","CPI","TOT","AGRWTH","A","1988",3.992441,
"GBR","CPI","TOT","AGRWTH","A","1989",5.237595,
"GBR","CPI","TOT","AGRWTH","A","1990",7,
"GBR","CPI","TOT","AGRWTH","A","1991",7.5,
"GBR","CPI","TOT","AGRWTH","A","1992",4.3,
"GBR","CPI","TOT","AGRWTH","A","1993",2.5,
"GBR","CPI","TOT","AGRWTH","A","1994",2,
"GBR","CPI","TOT","AGRWTH","A","1995",2.6,
"GBR","CPI","TOT","AGRWTH","A","1996",2.5,
"GBR","CPI","TOT","AGRWTH","A","1997",1.8,
"GBR","CPI","TOT","AGRWTH","A","1998",1.6,
"GBR","CPI","TOT","AGRWTH","A","1999",1.3,
"GBR","CPI","TOT","AGRWTH","A","2000",0.8,
"GBR","CPI","TOT","AGRWTH","A","2001",1.2,
"GBR","CPI","TOT","AGRWTH","A","2002",1.3,
"GBR","CPI","TOT","AGRWTH","A","2003",1.4,
"GBR","CPI","TOT","AGRWTH","A","2004",1.3,
"GBR","CPI","TOT","AGRWTH","A","2005",2.1,
"GBR","CPI","TOT","AGRWTH","A","2006",2.3,
"GBR","CPI","TOT","AGRWTH","A","2007",2.3,
"GBR","CPI","TOT","AGRWTH","A","2008",3.6,
"GBR","CPI","TOT","AGRWTH","A","2009",2.2,
"GBR","CPI","TOT","AGRWTH","A","2010",3.3,
"GBR","CPI","TOT","AGRWTH","A","2011",4.5,
"GBR","CPI","TOT","AGRWTH","A","2012",2.8,
"GBR","CPI","TOT","AGRWTH","A","2013",2.6,
"GBR","CPI","TOT","AGRWTH","A","2014",1.5,
"GBR","CPI","TOT","AGRWTH","A","2015",0,
"USA","CPI","TOT","AGRWTH","A","1956",1.525054,
"USA","CPI","TOT","AGRWTH","A","1957",3.341508,
"USA","CPI","TOT","AGRWTH","A","1958",2.729161,
"USA","CPI","TOT","AGRWTH","A","1959",1.010684,
"USA","CPI","TOT","AGRWTH","A","1960",1.457976,
"USA","CPI","TOT","AGRWTH","A","1961",1.070724,
"USA","CPI","TOT","AGRWTH","A","1962",1.198773,
"USA","CPI","TOT","AGRWTH","A","1963",1.239669,
"USA","CPI","TOT","AGRWTH","A","1964",1.278912,
"USA","CPI","TOT","AGRWTH","A","1965",1.585169,
"USA","CPI","TOT","AGRWTH","A","1966",3.015075,
"USA","CPI","TOT","AGRWTH","A","1967",2.772786,
"USA","CPI","TOT","AGRWTH","A","1968",4.271796,
"USA","CPI","TOT","AGRWTH","A","1969",5.462386,
"USA","CPI","TOT","AGRWTH","A","1970",5.838255,
"USA","CPI","TOT","AGRWTH","A","1971",4.292767,
"USA","CPI","TOT","AGRWTH","A","1972",3.272278,
"USA","CPI","TOT","AGRWTH","A","1973",6.17776,
"USA","CPI","TOT","AGRWTH","A","1974",11.0548,
"USA","CPI","TOT","AGRWTH","A","1975",9.143147,
"USA","CPI","TOT","AGRWTH","A","1976",5.744812,
"USA","CPI","TOT","AGRWTH","A","1977",6.501684,
"USA","CPI","TOT","AGRWTH","A","1978",7.630964,
"USA","CPI","TOT","AGRWTH","A","1979",11.25447,
"USA","CPI","TOT","AGRWTH","A","1980",13.5492,
"USA","CPI","TOT","AGRWTH","A","1981",10.33471,
"USA","CPI","TOT","AGRWTH","A","1982",6.131427,
"USA","CPI","TOT","AGRWTH","A","1983",3.212435,
"USA","CPI","TOT","AGRWTH","A","1984",4.300536,
"USA","CPI","TOT","AGRWTH","A","1985",3.545644,
"USA","CPI","TOT","AGRWTH","A","1986",1.898048,
"USA","CPI","TOT","AGRWTH","A","1987",3.664563,
"USA","CPI","TOT","AGRWTH","A","1988",4.077741,
"USA","CPI","TOT","AGRWTH","A","1989",4.827003,
"USA","CPI","TOT","AGRWTH","A","1990",5.397956,
"USA","CPI","TOT","AGRWTH","A","1991",4.234964,
"USA","CPI","TOT","AGRWTH","A","1992",3.02882,
"USA","CPI","TOT","AGRWTH","A","1993",2.951657,
"USA","CPI","TOT","AGRWTH","A","1994",2.607442,
"USA","CPI","TOT","AGRWTH","A","1995",2.80542,
"USA","CPI","TOT","AGRWTH","A","1996",2.931204,
"USA","CPI","TOT","AGRWTH","A","1997",2.33769,
"USA","CPI","TOT","AGRWTH","A","1998",1.552279,
"USA","CPI","TOT","AGRWTH","A","1999",2.188027,
"USA","CPI","TOT","AGRWTH","A","2000",3.376857,
"USA","CPI","TOT","AGRWTH","A","2001",2.826171,
"USA","CPI","TOT","AGRWTH","A","2002",1.586032,
"USA","CPI","TOT","AGRWTH","A","2003",2.270095,
"USA","CPI","TOT","AGRWTH","A","2004",2.677237,
"USA","CPI","TOT","AGRWTH","A","2005",3.392747,
"USA","CPI","TOT","AGRWTH","A","2006",3.225944,
"USA","CPI","TOT","AGRWTH","A","2007",2.852673,
"USA","CPI","TOT","AGRWTH","A","2008",3.8391,
"USA","CPI","TOT","AGRWTH","A","2009",-0.3555463,
"USA","CPI","TOT","AGRWTH","A","2010",1.640043,
"USA","CPI","TOT","AGRWTH","A","2011",3.156842,
"USA","CPI","TOT","AGRWTH","A","2012",2.069337,
"USA","CPI","TOT","AGRWTH","A","2013",1.464833,
"USA","CPI","TOT","AGRWTH","A","2014",1.622223,
"USA","CPI","TOT","AGRWTH","A","2015",0.1186271,
"BRA","CPI","TOT","AGRWTH","A","1981",101.7251,
"BRA","CPI","TOT","AGRWTH","A","1982",100.5434,
"BRA","CPI","TOT","AGRWTH","A","1983",135.0275,
"BRA","CPI","TOT","AGRWTH","A","1984",192.122,
"BRA","CPI","TOT","AGRWTH","A","1985",225.99,
"BRA","CPI","TOT","AGRWTH","A","1986",147.1427,
"BRA","CPI","TOT","AGRWTH","A","1987",228.3363,
"BRA","CPI","TOT","AGRWTH","A","1988",629.1132,
"BRA","CPI","TOT","AGRWTH","A","1989",1430.725,
"BRA","CPI","TOT","AGRWTH","A","1990",2947.733,
"BRA","CPI","TOT","AGRWTH","A","1991",432.7866,
"BRA","CPI","TOT","AGRWTH","A","1992",951.962,
"BRA","CPI","TOT","AGRWTH","A","1993",1927.381,
"BRA","CPI","TOT","AGRWTH","A","1994",2075.888,
"BRA","CPI","TOT","AGRWTH","A","1995",66.00703,
"BRA","CPI","TOT","AGRWTH","A","1996",15.75767,
"BRA","CPI","TOT","AGRWTH","A","1997",6.926713,
"BRA","CPI","TOT","AGRWTH","A","1998",3.195076,
"BRA","CPI","TOT","AGRWTH","A","1999",4.858448,
"BRA","CPI","TOT","AGRWTH","A","2000",7.044141,
"BRA","CPI","TOT","AGRWTH","A","2001",6.840359,
"BRA","CPI","TOT","AGRWTH","A","2002",8.450165,
"BRA","CPI","TOT","AGRWTH","A","2003",14.71492,
"BRA","CPI","TOT","AGRWTH","A","2004",6.597185,
"BRA","CPI","TOT","AGRWTH","A","2005",6.869537,
"BRA","CPI","TOT","AGRWTH","A","2006",4.183568,
"BRA","CPI","TOT","AGRWTH","A","2007",3.641273,
"BRA","CPI","TOT","AGRWTH","A","2008",5.678594,
"BRA","CPI","TOT","AGRWTH","A","2009",4.888035,
"BRA","CPI","TOT","AGRWTH","A","2010",5.038727,
"BRA","CPI","TOT","AGRWTH","A","2011",6.636369,
"BRA","CPI","TOT","AGRWTH","A","2012",5.403553,
"BRA","CPI","TOT","AGRWTH","A","2013",6.204336,
"BRA","CPI","TOT","AGRWTH","A","2014",6.329152,
"BRA","CPI","TOT","AGRWTH","A","2015",9.029807,
"CHL","CPI","TOT","AGRWTH","A","1971",20.05224,
"CHL","CPI","TOT","AGRWTH","A","1972",77.79574,
"CHL","CPI","TOT","AGRWTH","A","1973",352.811,
"CHL","CPI","TOT","AGRWTH","A","1974",504.7385,
"CHL","CPI","TOT","AGRWTH","A","1975",374.7353,
"CHL","CPI","TOT","AGRWTH","A","1976",211.9243,
"CHL","CPI","TOT","AGRWTH","A","1977",91.95413,
"CHL","CPI","TOT","AGRWTH","A","1978",40.08723,
"CHL","CPI","TOT","AGRWTH","A","1979",33.38921,
"CHL","CPI","TOT","AGRWTH","A","1980",35.13835,
"CHL","CPI","TOT","AGRWTH","A","1981",19.68683,
"CHL","CPI","TOT","AGRWTH","A","1982",9.941022,
"CHL","CPI","TOT","AGRWTH","A","1983",27.2572,
"CHL","CPI","TOT","AGRWTH","A","1984",19.86021,
"CHL","CPI","TOT","AGRWTH","A","1985",30.7035,
"CHL","CPI","TOT","AGRWTH","A","1986",19.47687,
"CHL","CPI","TOT","AGRWTH","A","1987",19.88081,
"CHL","CPI","TOT","AGRWTH","A","1988",14.68436,
"CHL","CPI","TOT","AGRWTH","A","1989",17.02794,
"CHL","CPI","TOT","AGRWTH","A","1990",26.03648,
"CHL","CPI","TOT","AGRWTH","A","1991",21.78442,
"CHL","CPI","TOT","AGRWTH","A","1992",15.4258,
"CHL","CPI","TOT","AGRWTH","A","1993",12.72776,
"CHL","CPI","TOT","AGRWTH","A","1994",11.44312,
"CHL","CPI","TOT","AGRWTH","A","1995",8.232634,
"CHL","CPI","TOT","AGRWTH","A","1996",7.359115,
"CHL","CPI","TOT","AGRWTH","A","1997",6.133866,
"CHL","CPI","TOT","AGRWTH","A","1998",5.110244,
"CHL","CPI","TOT","AGRWTH","A","1999",3.336883,
"CHL","CPI","TOT","AGRWTH","A","2000",3.843273,
"CHL","CPI","TOT","AGRWTH","A","2001",3.569101,
"CHL","CPI","TOT","AGRWTH","A","2002",2.489398,
"CHL","CPI","TOT","AGRWTH","A","2003",2.810177,
"CHL","CPI","TOT","AGRWTH","A","2004",1.054739,
"CHL","CPI","TOT","AGRWTH","A","2005",3.052574,
"CHL","CPI","TOT","AGRWTH","A","2006",3.392019,
"CHL","CPI","TOT","AGRWTH","A","2007",4.407798,
"CHL","CPI","TOT","AGRWTH","A","2008",8.716269,
"CHL","CPI","TOT","AGRWTH","A","2009",1.482738,
"CHL","CPI","TOT","AGRWTH","A","2010",1.516986,
"CHL","CPI","TOT","AGRWTH","A","2011",3.341304,
"CHL","CPI","TOT","AGRWTH","A","2012",3.006267,
"CHL","CPI","TOT","AGRWTH","A","2013",1.793661,
"CHL","CPI","TOT","AGRWTH","A","2014",4.715254,
"CHL","CPI","TOT","AGRWTH","A","2015",4.348867,
"CHN","CPI","TOT","AGRWTH","A","1985",9.3,
"CHN","CPI","TOT","AGRWTH","A","1986",6.5,
"CHN","CPI","TOT","AGRWTH","A","1987",7.3,
"CHN","CPI","TOT","AGRWTH","A","1988",18.8,
"CHN","CPI","TOT","AGRWTH","A","1989",18,
"CHN","CPI","TOT","AGRWTH","A","1990",3.1,
"CHN","CPI","TOT","AGRWTH","A","1991",3.4,
"CHN","CPI","TOT","AGRWTH","A","1992",6.4,
"CHN","CPI","TOT","AGRWTH","A","1993",14.7,
"CHN","CPI","TOT","AGRWTH","A","1994",24.1,
"CHN","CPI","TOT","AGRWTH","A","1995",17.1,
"CHN","CPI","TOT","AGRWTH","A","1996",8.3,
"CHN","CPI","TOT","AGRWTH","A","1997",2.8,
"CHN","CPI","TOT","AGRWTH","A","1998",-0.8,
"CHN","CPI","TOT","AGRWTH","A","1999",-1.4,
"CHN","CPI","TOT","AGRWTH","A","2000",0.4,
"CHN","CPI","TOT","AGRWTH","A","2001",0.7,
"CHN","CPI","TOT","AGRWTH","A","2002",-0.8,
"CHN","CPI","TOT","AGRWTH","A","2003",1.2,
"CHN","CPI","TOT","AGRWTH","A","2004",3.9,
"CHN","CPI","TOT","AGRWTH","A","2005",1.8,
"CHN","CPI","TOT","AGRWTH","A","2006",1.5,
"CHN","CPI","TOT","AGRWTH","A","2007",4.8,
"CHN","CPI","TOT","AGRWTH","A","2008",5.9,
"CHN","CPI","TOT","AGRWTH","A","2009",-0.7,
"CHN","CPI","TOT","AGRWTH","A","2010",3.3,
"CHN","CPI","TOT","AGRWTH","A","2011",5.4,
"CHN","CPI","TOT","AGRWTH","A","2012",2.6,
"CHN","CPI","TOT","AGRWTH","A","2013",2.6,
"CHN","CPI","TOT","AGRWTH","A","2014",2,
"CHN","CPI","TOT","AGRWTH","A","2015",1.4,
"EST","CPI","TOT","AGRWTH","A","1998",8.744751,
"EST","CPI","TOT","AGRWTH","A","1999",3.296111,
"EST","CPI","TOT","AGRWTH","A","2000",4.018489,
"EST","CPI","TOT","AGRWTH","A","2001",5.74828,
"EST","CPI","TOT","AGRWTH","A","2002",3.571913,
"EST","CPI","TOT","AGRWTH","A","2003",1.334991,
"EST","CPI","TOT","AGRWTH","A","2004",3.048111,
"EST","CPI","TOT","AGRWTH","A","2005",4.079714,
"EST","CPI","TOT","AGRWTH","A","2006",4.437621,
"EST","CPI","TOT","AGRWTH","A","2007",6.601326,
"EST","CPI","TOT","AGRWTH","A","2008",10.36236,
"EST","CPI","TOT","AGRWTH","A","2009",-0.07840831,
"EST","CPI","TOT","AGRWTH","A","2010",2.972045,
"EST","CPI","TOT","AGRWTH","A","2011",4.981901,
"EST","CPI","TOT","AGRWTH","A","2012",3.9334,
"EST","CPI","TOT","AGRWTH","A","2013",2.780567,
"EST","CPI","TOT","AGRWTH","A","2014",-0.1061751,
"EST","CPI","TOT","AGRWTH","A","2015",-0.492326,
"IND","CPI","TOT","AGRWTH","A","1958",4.775169,
"IND","CPI","TOT","AGRWTH","A","1959",4.557539,
"IND","CPI","TOT","AGRWTH","A","1960",1.779876,
"IND","CPI","TOT","AGRWTH","A","1961",1.695218,
"IND","CPI","TOT","AGRWTH","A","1962",3.632216,
"IND","CPI","TOT","AGRWTH","A","1963",2.946157,
"IND","CPI","TOT","AGRWTH","A","1964",13.35526,
"IND","CPI","TOT","AGRWTH","A","1965",9.474753,
"IND","CPI","TOT","AGRWTH","A","1966",10.80186,
"IND","CPI","TOT","AGRWTH","A","1967",13.0622,
"IND","CPI","TOT","AGRWTH","A","1968",3.23741,
"IND","CPI","TOT","AGRWTH","A","1969",-0.5841361,
"IND","CPI","TOT","AGRWTH","A","1970",5.092258,
"IND","CPI","TOT","AGRWTH","A","1971",3.079941,
"IND","CPI","TOT","AGRWTH","A","1972",6.442097,
"IND","CPI","TOT","AGRWTH","A","1973",16.94082,
"IND","CPI","TOT","AGRWTH","A","1974",28.59873,
"IND","CPI","TOT","AGRWTH","A","1975",5.748425,
"IND","CPI","TOT","AGRWTH","A","1976",-7.633931,
"IND","CPI","TOT","AGRWTH","A","1977",8.307467,
"IND","CPI","TOT","AGRWTH","A","1978",2.523039,
"IND","CPI","TOT","AGRWTH","A","1979",6.275692,
"IND","CPI","TOT","AGRWTH","A","1980",11.34606,
"IND","CPI","TOT","AGRWTH","A","1981",13.11255,
"IND","CPI","TOT","AGRWTH","A","1982",7.89075,
"IND","CPI","TOT","AGRWTH","A","1983",11.86807,
"IND","CPI","TOT","AGRWTH","A","1984",8.318914,
"IND","CPI","TOT","AGRWTH","A","1985",5.556426,
"IND","CPI","TOT","AGRWTH","A","1986",8.729712,
"IND","CPI","TOT","AGRWTH","A","1987",8.801135,
"IND","CPI","TOT","AGRWTH","A","1988",9.383466,
"IND","CPI","TOT","AGRWTH","A","1989",7.074283,
"IND","CPI","TOT","AGRWTH","A","1990",8.971233,
"IND","CPI","TOT","AGRWTH","A","1991",13.87025,
"IND","CPI","TOT","AGRWTH","A","1992",11.78782,
"IND","CPI","TOT","AGRWTH","A","1993",6.32689,
"IND","CPI","TOT","AGRWTH","A","1994",10.24793,
"IND","CPI","TOT","AGRWTH","A","1995",10.22489,
"IND","CPI","TOT","AGRWTH","A","1996",8.977149,
"IND","CPI","TOT","AGRWTH","A","1997",7.164254,
"IND","CPI","TOT","AGRWTH","A","1998",13.23084,
"IND","CPI","TOT","AGRWTH","A","1999",4.669821,
"IND","CPI","TOT","AGRWTH","A","2000",4.009434,
"IND","CPI","TOT","AGRWTH","A","2001",3.779289,
"IND","CPI","TOT","AGRWTH","A","2002",4.29716,
"IND","CPI","TOT","AGRWTH","A","2003",3.805866,
"IND","CPI","TOT","AGRWTH","A","2004",3.767238,
"IND","CPI","TOT","AGRWTH","A","2005",4.246353,
"IND","CPI","TOT","AGRWTH","A","2006",5.796516,
"IND","CPI","TOT","AGRWTH","A","2007",6.372881,
"IND","CPI","TOT","AGRWTH","A","2008",8.349267,
"IND","CPI","TOT","AGRWTH","A","2009",10.88235,
"IND","CPI","TOT","AGRWTH","A","2010",11.98939,
"IND","CPI","TOT","AGRWTH","A","2011",8.858361,
"IND","CPI","TOT","AGRWTH","A","2012",9.312446,
"IND","CPI","TOT","AGRWTH","A","2013",10.90764,
"IND","CPI","TOT","AGRWTH","A","2014",6.353195,
"IND","CPI","TOT","AGRWTH","A","2015",5.872427,
"IDN","CPI","TOT","AGRWTH","A","1969",15.47988,
"IDN","CPI","TOT","AGRWTH","A","1970",12.39946,
